12,3,9062
12,3,25631
12,3,19673
12,3,30302
12,3,24612
11,3,4263
11,3,9807
11,3,30953
11,3,4449
11,3,14006
11,3,465
11,3,27086
10,3,26767
10,3,28535
10,3,12220
10,3,17771
10,3,15769
9,3,28867
9,3,12360
9,3,25998
9,3,24468
9,3,24577
9,3,15231
9,3,10851
9,3,9707
9,3,18087
9,3,25008
9,3,1091
9,3,16569
9,3,859
9,3,31629
8,3,29470
8,3,11129
8,3,23253
8,3,8985
8,3,31834
8,3,25885
8,3,20885
8,3,13852
8,3,2211
8,3,10724
7,3,1958
7,3,17666
7,3,20958
7,3,17882
7,3,17816
7,3,5750
7,3,27026
7,3,29808
7,3,2388
7,3,6736
7,3,17087
7,3,18333
7,3,31912
7,3,31837
7,3,3523
7,3,9821
7,3,18205
7,3,9970
7,3,12159
7,3,13250
7,3,17397
7,3,32025
6,3,7265
6,3,5509
6,3,18225
6,3,27979
6,3,14839
6,3,4149
6,3,5543
6,3,21710
6,3,985
6,3,3439
6,3,11164
6,3,7210
6,3,10694
6,3,12989
6,3,28138
6,3,8386
6,3,16580
6,3,32230
6,3,31859
6,3,13536
6,3,14139
6,3,10049
5,3,4487
5,3,19970
5,3,29504
5,3,30022
5,3,3331
5,3,23258
5,3,16201
5,3,13974
5,3,27442
5,3,13424
5,3,3713
5,3,32203
5,3,4720
5,3,31831
5,3,9479
5,3,21311
5,3,2418
5,3,8380
5,3,13005
5,3,10170
5,3,6088
5,3,26362
5,3,4638
5,3,5568
5,3,17678
5,3,13434
5,3,18226
5,3,26909
5,3,17085
5,3,20088
4,3,20385
4,3,11845
4,3,32338
4,3,19075
4,3,13881
4,3,2631
4,3,21703
4,3,31823
4,3,3026
4,3,997
4,3,17083
4,3,23239
4,3,9232
4,3,12074
4,3,19048
4,3,15441
4,3,11713
4,3,30111
3,3,6084
3,3,7122
3,3,13335
3,3,30430
3,3,4137
3,3,3954
3,3,8281
3,3,5638
3,3,27261
3,3,28378
3,3,10950
3,3,12261
3,3,22280
3,3,910
3,3,2889
3,3,28875
3,3,4481
3,3,646
3,3,24415
3,3,26664
3,3,14368
3,3,21751
3,3,28110
3,3,17971
3,3,12491
3,3,1619
3,3,27860
3,3,8572
3,3,2825
3,3,14086
3,3,17544
3,3,19384
3,3,5709
3,3,16359
3,3,31468
3,3,23312
3,3,24807
3,3,25404
3,3,32074
3,3,18191
3,3,1868
3,3,5675
3,3,13975
2,3,8026
2,3,4794
2,3,8245
2,3,21118
2,3,26450
2,3,25124
2,3,12531
2,3,18473
2,3,31994
2,3,29471
2,3,27330
2,3,3712
2,3,29842
2,3,29543
2,3,8575
2,3,20440
2,3,5075
2,3,32410
2,3,10171
2,3,12273
2,3,8687
2,3,32218
2,3,17103
2,3,31802
2,3,18088
2,3,25580
2,3,28759
2,3,13630
2,3,27651
2,3,31073
2,3,1016
2,3,32273
2,3,14752
2,3,13776
2,3,26206
2,3,18297
2,3,14338
2,3,27479
2,3,14145
2,3,14382
2,3,29896
2,3,26535
2,3,2162
2,3,32068
2,3,9523
2,3,4844
2,3,15126
2,3,13260
2,3,27124
2,3,4294
2,3,19790
2,3,22821
2,3,15943
2,3,21651
2,3,32164
2,3,16437
2,3,5260
2,3,27538
2,3,10208
2,3,31260
2,3,14452
2,3,14462
2,3,28741
2,3,29375
2,3,30021
2,3,7061
2,3,16903
2,3,13468
2,3,8394
2,3,23265
2,3,20118
2,3,15004
2,3,26813
2,3,1891
2,3,29697
2,3,30206
2,3,21095
1,3,14842
1,3,39
1,3,24783
1,3,14094
1,3,11790
1,3,1266
1,3,11057
1,3,702
1,3,9225
1,3,25459
1,3,8154
1,3,24649
1,3,20782
1,3,19888
1,3,10337
1,3,156
1,3,21456
1,3,31983
1,3,29106
1,3,13053
1,3,1588
1,3,9478
1,3,10891
1,3,30603
1,3,4723
1,3,5873
1,3,24293
1,3,31989
1,3,25576
1,3,19
1,3,2165
1,3,25366
1,3,14882
1,3,31323
1,3,23888
1,3,2013
1,3,24034
1,3,1786
1,3,28754
1,3,8911
1,3,21934
1,3,32197
1,3,12479
1,3,28488
1,3,25528
1,3,21194
1,3,2741
1,3,30232
1,3,5090
1,3,28532
1,3,19418
1,3,15075
1,3,21506
1,3,30309
1,3,23952
1,3,4884
1,3,22772
1,3,15832
1,3,26920
1,3,18091
1,3,13220
1,3,252
1,3,20789
1,3,21837
1,3,21006
1,3,6925
1,3,25912
1,3,3697
1,3,3537
1,3,13040
1,3,10239
1,3,11141
1,3,13576
1,3,4548
1,3,488
1,3,425
1,3,32107
1,3,14865
1,3,29502
1,3,24189
1,3,7504
1,3,10330
1,3,4836
1,3,28740
6,2,22966
17,2,21309
2,2,10328
1,2,3673
4,2,28300
1,2,20439
2,2,20246
17,2,6599
1,2,2609
7,2,25864
1,2,29554
19,2,32142
2,2,3910
8,2,4634
2,2,1802
3,2,18746
7,2,19313
8,2,19934
1,2,1907
3,2,9079
5,2,7848
5,2,9000
1,2,12595
1,2,31911
1,2,9135
5,2,10221
5,2,9553
1,2,17583
25,2,9238
7,2,27094
3,2,12239
1,2,14597
5,2,26034
1,2,9939
1,2,8525
5,2,23244
5,2,10717
3,2,12824
5,2,10002
5,2,2769
2,2,2029
5,2,5125
2,2,23386
2,2,7242
1,2,4435
5,2,3498
15,2,27800
2,2,7070
3,2,4636
7,2,6848
3,2,32378
39,2,24431
1,2,25252
1,2,26819
1,2,20978
3,2,11323
1,2,17338
1,2,20866
1,2,27703
3,2,1509
20,2,29347
2,2,19598
4,2,27433
3,2,5780
25,2,15531
25,2,18644
4,2,22768
4,2,19652
1,2,29764
1,2,31842
13,2,31847
3,2,18719
2,2,18332
4,2,15056
4,2,9081
1,2,10342
4,2,682
3,2,16439
13,2,11854
14,2,17606
2,2,24805
1,2,26882
4,2,12017
25,2,13637
1,2,15051
6,2,17490
5,2,23402
1,2,31841
5,2,27384
2,2,4830
2,2,6361
3,2,6351
13,2,23379
1,2,3821
1,2,8225
2,2,5435
20,2,31397
2,2,10280
6,2,29166
1,2,6209
3,2,29722
15,2,30507
1,2,18390
1,2,21799
1,2,18740
1,2,20284
2,2,10663
20,2,31565
26,2,19354
3,2,30215
3,2,11872
1,2,8940
14,2,32213
1,2,22475
4,2,18266
2,2,575
8,2,32104
3,2,29459
1,2,23876
1,2,5491
5,2,23846
1,2,19369
1,2,21551
13,2,32240
6,2,30244
6,2,2129
1,2,7532
7,2,8858
7,2,27369
1,2,245
1,2,26561
6,2,17254
4,2,13527
1,2,21649
2,2,31908
3,2,1535
4,2,16460
2,2,9317
2,2,22980
2,2,6522
2,2,26285
5,2,19867
5,2,27312
26,2,32085
4,2,2147
2,2,12122
1,2,20248
2,2,32114
1,2,18069
1,2,20967
1,2,28130
20,2,26688
1,2,3638
6,2,11137
2,2,6173
5,2,28280
2,2,498
1,2,9694
2,2,17201
1,2,1803
1,2,23362
1,2,7241
5,2,18108
2,2,23149
1,2,10731
1,2,19226
1,2,18412
2,2,14292
20,2,9619
2,2,5758
1,2,2021
5,2,4055
26,2,29254
1,2,31677
20,2,21431
1,2,15465
1,2,15739
1,2,14731
3,2,6792
26,2,31980
1,2,32322
37,2,29209
4,2,3642
1,2,21546
26,2,25177
5,2,26165
3,2,32138
3,2,9292
1,2,17248
1,2,21856
1,2,3668
6,2,18907
1,2,5342
1,2,5061
3,2,22574
4,2,26441
3,2,24877
1,2,1079
26,2,4017
2,2,22249
2,2,28849
17,2,10361
8,2,26240
4,2,12520
5,2,22021
4,2,11252
1,2,24996
5,2,24636
1,2,32229
8,2,13268
4,2,20114
3,2,31229
6,2,119
2,2,28014
3,2,17577
8,2,3000
27,2,20125
3,2,19422
14,2,3765
1,2,21713
1,2,30016
17,2,23703
6,2,2532
28,2,18959
1,2,361
28,2,32430
1,2,24851
2,2,23415
38,2,31191
49,2,262
1,2,5685
3,2,17955
4,2,30259
1,2,8891
4,2,27933
1,2,17611
6,2,1533
13,2,12146
2,2,7791
1,2,25293
3,2,31960
16,2,29729
1,2,22603
7,2,9883
8,2,836
3,2,9312
1,2,32193
3,2,23117
1,2,10363
4,2,6659
1,2,1084
3,2,5663
1,2,12716
1,2,27803
3,2,4140
4,2,9816
3,2,7694
1,2,11503
5,2,754
2,2,10101
1,2,29268
1,2,25381
7,2,25368
2,2,10656
1,2,11928
3,2,9019
2,2,5915
1,2,2929
1,2,27425
2,2,21853
1,2,18436
4,2,28029
8,2,15278
5,2,20884
1,2,28576
4,2,20809
3,2,10534
29,2,4758
6,2,21633
6,2,26363
2,2,6938
2,2,25310
3,2,32416
1,2,965
3,2,5756
1,2,18906
1,2,1376
43,2,4295
3,2,17888
1,2,15466
3,2,31906
1,2,20271
3,2,18707
6,2,12355
1,2,8426
1,2,29654
29,2,3082
6,2,18111
2,2,21104
4,2,16285
4,2,11177
13,2,5593
2,2,32041
4,2,27263
5,2,26652
5,2,32032
3,2,20932
1,2,16778
2,2,21634
1,2,8341
1,2,23953
1,2,23793
1,2,7662
30,2,4484
2,2,28119
30,2,32003
1,2,27722
6,2,25620
3,2,23789
1,2,25732
8,2,19650
5,2,30386
15,2,15017
3,2,2561
1,2,4850
1,2,13108
2,2,16593
16,2,233
6,2,5448
5,2,14174
3,2,30627
1,2,21023
1,2,18295
43,2,21124
4,2,24667
6,2,22510
18,2,9417
2,2,26927
3,2,29054
3,2,213
1,2,25860
1,2,17548
14,2,29672
8,2,23783
8,2,29926
4,2,30746
4,2,10996
3,2,28308
18,2,2829
13,2,8837
1,2,22337
4,2,23174
4,2,29072
1,2,22883
1,2,9460
4,2,25872
4,2,639
3,2,7815
1,2,21891
14,2,18384
1,2,21714
18,2,28810
4,2,1171
2,2,15962
1,2,26413
1,2,12476
8,2,2722
7,2,1013
3,2,3194
1,2,4873
2,2,4840
4,2,6625
2,2,3771
8,2,26866
4,2,32297
4,2,12625
7,2,21437
1,2,17164
14,2,5234
44,2,3928
5,2,3814
1,2,5162
2,2,24188
6,2,8159
4,2,8799
1,2,29970
13,2,29678
1,2,17065
2,2,7967
1,2,30675
5,2,14903
2,2,22729
1,2,10528
1,2,17378
1,2,16052
2,2,21336
1,2,6634
3,2,30581
14,2,4789
2,2,12535
4,2,21813
18,2,5132
2,2,13039
14,2,13041
1,2,19168
1,2,9491
1,2,11651
2,2,11617
1,2,8393
5,2,24142
3,2,21316
3,2,23513
16,2,19834
1,2,10798
8,2,12103
1,2,8060
5,2,15956
5,2,16608
1,2,27838
7,2,25651
3,2,28782
3,2,25882
6,2,18318
2,2,30851
1,2,14721
3,2,20913
2,2,592
15,2,6009
4,2,27392
1,2,10843
22,2,8898
1,2,32038
5,2,31828
1,2,28212
7,2,28043
1,2,4062
5,2,28894
1,2,20219
6,2,1344
4,2,28937
2,2,24230
1,2,24176
2,2,1654
6,2,32294
5,2,7799
1,2,588
1,2,23836
5,2,21286
4,2,20904
1,2,32158
5,2,26457
6,2,16405
1,2,14917
2,2,5763
2,2,24511
32,2,27373
7,2,29146
1,2,30651
6,2,7270
15,2,29609
1,2,11361
23,2,2746
1,2,7310
8,2,28540
5,2,18727
18,2,28926
4,2,29844
3,2,32392
2,2,16561
2,2,2788
6,2,2745
5,2,6451
4,2,11349
4,2,20874
3,2,21615
12,2,13415
1,2,10348
2,2,17679
12,2,16302
12,2,27927
6,2,10338
23,2,25295
6,2,23726
11,2,2322
12,2,256
6,2,16380
4,2,5038
6,2,17757
3,2,12412
3,2,16769
2,2,31448
2,2,9285
2,2,15379
3,2,9643
3,2,422
7,2,32136
3,2,26004
7,2,20030
4,2,9371
2,2,18942
11,2,13083
18,2,17711
3,2,30012
6,2,11863
2,2,20987
2,2,14743
11,2,1172
2,2,9297
7,2,28716
1,2,1385
3,2,16864
18,2,17994
4,2,26153
7,2,2453
3,2,23156
2,2,24647
2,2,21566
5,2,12835
11,2,19220
4,2,1332
4,2,22020
2,2,23413
3,2,12663
2,2,19382
3,2,32386
3,2,25841
6,2,30619
2,2,7727
19,2,19885
8,2,2848
12,2,2667
3,2,28320
11,2,28609
3,2,13420
1,2,22531
6,2,8492
11,2,1345
11,2,32226
11,2,14442
2,2,15972
2,2,4161
3,2,30921
16,2,4674
1,2,16251
4,2,9825
2,2,4442
11,2,3574
7,2,13777
2,2,29987
15,2,19985
11,2,7172
2,2,31736
2,2,25472
1,2,23209
6,2,5809
2,2,30494
6,2,25817
11,2,5205
3,2,15553
7,2,20477
11,2,9525
2,2,6316
2,2,2811
1,2,31083
3,2,18475
8,2,20618
24,2,3017
8,2,5263
4,2,27964
3,2,11995
7,2,20450
1,2,26520
5,2,18430
5,2,2233
11,2,25077
5,2,12817
1,2,8156
2,2,12634
2,2,28528
44,2,25983
11,2,28321
2,2,30322
8,2,34
10,2,21883
4,2,25403
2,2,31833
19,2,29772
15,2,5710
6,2,31110
5,2,29255
10,2,27886
1,2,22809
10,2,9089
10,2,1971
7,2,2697
5,2,22269
5,2,9822
7,2,32436
2,2,24037
10,2,32095
3,2,26692
24,2,42
5,2,12178
10,2,2030
10,2,4226
4,2,32000
10,2,27101
13,2,27368
3,2,2555
2,2,3616
1,2,29662
4,2,16660
5,2,23917
8,2,10609
2,2,21876
8,2,21326
2,2,6955
7,2,20445
4,2,6933
10,2,14055
2,2,29900
1,2,1879
5,2,22235
19,2,21671
2,2,23967
10,2,18624
3,2,14260
19,2,20633
24,2,25273
2,2,17992
5,2,32233
10,2,17750
35,2,31898
7,2,20609
10,2,2844
1,2,7368
6,2,10391
4,2,1012
1,2,5743
10,2,4118
2,2,8706
1,2,5929
1,2,20011
2,2,8745
3,2,8742
2,2,31290
10,2,4013
10,2,30505
2,2,31005
10,2,31288
8,2,17602
5,2,24412
10,2,32148
35,2,15228
4,2,15699
5,2,27079
2,2,24414
4,2,28292
5,2,24902
3,2,15519
3,2,27858
7,2,17261
1,2,3321
4,2,28652
4,2,18010
5,2,15611
6,2,20105
7,2,19006
6,2,31052
1,2,29015
3,2,30176
7,2,20714
1,2,397
9,2,18083
7,2,15014
5,2,18107
1,2,4888
2,2,31799
4,2,13393
1,2,16489
2,2,27474
2,2,2222
16,2,6565
9,2,9105
16,2,9819
5,2,16184
5,2,31123
3,2,351
25,2,31852
17,2,10449
19,2,27678
34,2,21476
9,2,25976
3,2,21558
8,2,19835
6,2,23397
2,2,9963
7,2,21521
2,2,31051
5,2,26181
17,2,291
17,2,16700
13,2,6713
4,2,21938
12,2,6026
9,2,13526
2,2,32289
9,2,14370
2,2,10289
4,2,21483
2,2,4037
2,2,14630
8,2,2439
8,2,3793
3,2,12104
5,2,14186
9,2,13043
33,2,14390
6,2,22556
9,2,12391
2,2,14566
2,2,16812
14,2,25415
3,2,21567
7,2,5332
3,2,6353
1,2,4405
9,2,16409
1,2,24084
1,2,2343
3,2,19474
2,2,9569
12,2,3635
2,2,7607
2,2,903
17,2,24521
5,2,12275
2,2,6140
3,2,889
9,2,3390
4,2,14401
2,2,10488
2,2,29564
8,2,1776
1,2,27687
35,2,4860
25,2,18872
1,2,16133
9,2,20056
1,2,2824
4,2,29868
2,2,15456
1,2,31612
1,2,13028
9,2,14168
2,2,19532
5,2,27114
5,2,13017
19,2,32339
9,2,490
19,2,32420
8,2,14665
1,2,15093
1,2,18890
9,2,18104
2,2,698
1,2,6372
5,2,29520
12,2,8190
9,2,23835
7,2,17605
1,2,10059
8,2,16513
4,2,1553
5,2,14962
9,2,22448
9,2,24918
5,2,6876
1,2,5170
8,2,312
9,2,7835
1,2,22333
4,2,29612
1,2,4660
14,2,4265
1,2,19929
1,2,14070
1,2,2087
1,2,18847
7,2,19204
2,2,6678
8,2,16246
8,2,24311
1,2,9565
1,2,17499
5,2,8620
1,2,28748
1,2,15816
3,1,18692
3,1,20388
17,1,18620
3,1,5889
3,1,31892
17,1,9584
3,1,3137
3,1,10070
3,1,10808
1,1,9947
3,1,21327
3,1,17434
3,1,6006
3,1,30554
3,1,25391
3,1,26225
17,1,32269
3,1,9860
18,1,32366
3,1,26141
3,1,29600
1,1,27172
3,1,18639
3,1,30809
1,1,12050
3,1,11061
3,1,649
1,1,10962
3,1,16043
1,1,27718
3,1,30842
3,1,4520
3,1,26957
1,1,23460
3,1,18826
40,1,9230
3,1,18518
3,1,19431
3,1,27319
3,1,26556
3,1,27063
1,1,32329
3,1,24413
1,1,11875
18,1,28476
3,1,28287
3,1,31643
3,1,20169
3,1,14642
3,1,5367
3,1,27203
3,1,16158
18,1,26284
3,1,31389
3,1,2478
3,1,345
3,1,26357
18,1,26831
3,1,21738
3,1,15926
18,1,11646
3,1,15723
3,1,8713
3,1,32336
3,1,15009
3,1,5619
3,1,16696
3,1,31878
3,1,14125
3,1,1022
3,1,25112
3,1,4157
18,1,31512
18,1,29521
3,1,2498
1,1,583
3,1,29441
1,1,31812
3,1,204
3,1,8032
3,1,5621
3,1,25529
3,1,20199
3,1,22134
3,1,6167
3,1,23788
3,1,6757
18,1,7761
18,1,8459
18,1,29484
18,1,31943
18,1,13313
3,1,8187
3,1,1317
3,1,1184
3,1,244
1,1,19727
3,1,7135
3,1,23804
3,1,21201
3,1,5328
3,1,18206
19,1,30262
3,1,8874
3,1,24561
40,1,3802
3,1,5317
19,1,52
3,1,15421
19,1,29399
3,1,11831
1,1,29509
3,1,23195
1,1,11622
3,1,22497
3,1,1599
19,1,16205
3,1,7213
3,1,27912
19,1,6760
3,1,9528
3,1,15934
3,1,24080
3,1,15716
3,1,27315
19,1,26616
3,1,31919
19,1,21661
3,1,3201
3,1,12413
19,1,20453
3,1,31864
1,1,10191
19,1,9768
3,1,23643
3,1,25129
3,1,4771
3,1,26959
19,1,15617
19,1,24924
3,1,14097
1,1,8314
3,1,31717
19,1,15115
3,1,932
19,1,23266
3,1,450
3,1,6557
3,1,14190
3,1,8701
3,1,18985
41,1,27222
3,1,14725
3,1,19366
3,1,9689
3,1,18701
1,1,21401
1,1,911
3,1,21211
3,1,28416
3,1,678
1,1,9235
41,1,29688
3,1,24983
19,1,32337
3,1,31724
3,1,12932
3,1,10482
3,1,3380
1,1,23768
1,1,843
3,1,31961
19,1,24393
3,1,30862
3,1,2181
3,1,1149
3,1,20867
3,1,24138
3,1,26370
3,1,11825
3,1,12896
3,1,26513
3,1,20183
1,1,28096
3,1,12778
3,1,9212
3,1,22999
3,1,20694
3,1,18105
1,1,10902
3,1,13311
3,1,13721
3,1,32057
3,1,4505
2,1,18531
1,1,9812
2,1,5903
2,1,1468
2,1,6502
2,1,22514
2,1,19311
1,1,20956
19,1,29310
2,1,15182
2,1,24856
19,1,8614
19,1,12481
1,1,13261
2,1,16598
2,1,1938
2,1,2309
2,1,14017
2,1,21854
2,1,29894
2,1,4111
19,1,28570
2,1,17746
2,1,28118
2,1,30994
1,1,32091
2,1,19520
2,1,9294
2,1,38
2,1,29401
2,1,19518
19,1,19785
2,1,31957
20,1,31853
2,1,12830
2,1,7236
2,1,18827
1,1,21093
2,1,23722
1,1,26567
2,1,10072
20,1,12373
2,1,13808
2,1,9186
2,1,21788
2,1,6825
2,1,6922
2,1,19660
2,1,11138
2,1,28780
2,1,20768
20,1,1989
2,1,2174
2,1,7723
2,1,12259
2,1,10315
2,1,32037
2,1,4126
2,1,31265
2,1,5216
2,1,1625
2,1,30491
2,1,12305
2,1,15321
2,1,406
2,1,525
2,1,3564
2,1,12931
2,1,24397
2,1,31889
2,1,18149
2,1,20115
2,1,30760
20,1,5088
1,1,27700
2,1,8053
1,1,24432
2,1,1808
1,1,22267
2,1,20023
2,1,4463
1,1,13087
2,1,29359
2,1,17339
2,1,12184
2,1,21539
2,1,54
2,1,7142
2,1,14353
2,1,16094
2,1,13262
2,1,32287
2,1,32237
2,1,16958
2,1,17485
2,1,2452
42,1,31872
2,1,18822
20,1,31821
1,1,519
20,1,24536
21,1,25442
2,1,428
2,1,25355
2,1,3733
2,1,16062
2,1,31436
2,1,10038
21,1,30784
2,1,29942
21,1,6145
2,1,12833
21,1,15979
42,1,7587
2,1,4622
2,1,20073
56,1,16385
