266,GOOD ARTIFICIAL,FALSE
156,DAYLIGHT,FALSE
58,POOR ARTIFICIAL,FALSE
30,NIGHT,FALSE
5,DAWN,FALSE
4,DUSK,FALSE
3,GOOD ARTIFICIAL,TRUE
1,POOR ARTIFICIAL,TRUE
1,DAYLIGHT,TRUE
